data_set,iex_type,resin,protein,pH,tis_mM,kprime
Staby,aex,Separon HemaBio 1000Q,lipolase,8,128.789635010174,1.8226
Staby,aex,Separon HemaBio 1000Q,lipolase,8,138.534855369611,1.1957
Staby,aex,Separon HemaBio 1000Q,lipolase,8,148.183273072136,0.8165
Staby,aex,Toyopearl QAE 550c,lipolase,8,158.853711616972,5.486
Staby,aex,Toyopearl QAE 550c,lipolase,8,177.610429284408,4.3971
Staby,aex,Toyopearl QAE 550c,lipolase,8,198.807157057654,1.6121
Staby,aex,Toyopearl QAE 550c,lipolase,8,217.381852962915,1.3185
Staby,aex,Toyopearl QAE 550c,lipolase,8,239.102885971834,0.8477
Staby,aex,Toyopearl QAE 550c,lipolase,8,258.671978064616,0.50305
Staby,aex,Toyopearl SuperQ 650c,lipolase,8,118.22986249867,7.573
Staby,aex,Toyopearl SuperQ 650c,lipolase,8,128.648801636413,3.8279
Staby,aex,Toyopearl SuperQ 650c,lipolase,8,137.579968356607,3.008
Staby,aex,Toyopearl SuperQ 650c,lipolase,8,147.193028938149,1.7851
Staby,aex,Toyopearl SuperQ 650c,lipolase,8,159.2001783042,1.2437
Staby,aex,UNO Q-1,lipolase,8,118.119536971415,14.388
Staby,aex,UNO Q-1,lipolase,8,128.569408195014,5.833
Staby,aex,UNO Q-1,lipolase,8,138.324065620937,3.3925
Staby,aex,UNO Q-1,lipolase,8,148.813952796214,2.0132
Staby,aex,UNO Q-1,lipolase,8,158.285451984108,1.4311
Staby,aex,UNO Q-1,lipolase,8,178.075361492984,0.7379
Staby,aex,UNO Q-1,lipolase,8,203.628662770572,0.50371
Staby,aex,Poros 50 HQ,myoglobin,9,29.6392898426154,10.975
Staby,aex,Poros 50 HQ,myoglobin,9,34.3808017602971,4.8335
Staby,aex,Poros 50 HQ,myoglobin,9,39.633783837343,2.5999
Staby,aex,Poros 50 HQ,myoglobin,9,44.1520596935847,1.7082
Staby,aex,Poros 50 HQ,myoglobin,9,49.4437577255871,1.2404
Staby,aex,Poros 50 HQ,myoglobin,9,54.1301288297066,0.9757
Staby,aex,Q Sepharose HP,myoglobin,9,29.4889563858335,9.167
Staby,aex,Q Sepharose HP,myoglobin,9,34.3926262209382,4.2868
Staby,aex,Q Sepharose HP,myoglobin,9,39.6479264134486,2.3059
Staby,aex,Q Sepharose HP,myoglobin,9,44.4187802602941,1.485
Staby,aex,Q Sepharose HP,myoglobin,9,49.468216670789,1.0569
Staby,aex,Q Sepharose XL,myoglobin,9,34.4684957948435,13.677
Staby,aex,Q Sepharose XL,myoglobin,9,39.2757550763914,8.462
Staby,aex,Q Sepharose XL,myoglobin,9,44.4899230324331,5.787
Staby,aex,Q Sepharose XL,myoglobin,9,49.5441934205311,4.2019
Staby,aex,Q Sepharose XL,myoglobin,9,54.2475859824238,3.1757
Staby,aex,Q Sepharose XL,myoglobin,9,59.3834807033379,2.5485
Staby,aex,Q Sepharose XL,myoglobin,9,69.1778215903981,1.7779
Staby,aex,Q-Cellthru Bigbeads Plus,myoglobin,9,29.792051480665,0.28801
Staby,aex,Q-Cellthru Bigbeads Plus,myoglobin,9,34.7089653257436,0.19305
Staby,aex,Q-Cellthru Bigbeads Plus,myoglobin,9,39.5147587623978,0.16124
Staby,aex,Q-Cellthru Bigbeads Plus,myoglobin,9,49.5712090417885,0.07848
Staby,aex,Q-Cellthru Bigbeads Plus,myoglobin,9,79.2273746424865,0.029451
Staby,aex,Separon HemaBio 1000Q,myoglobin,9,32.0872773945131,1.2654
Staby,aex,Separon HemaBio 1000Q,myoglobin,9,34.7499739375195,0.8653
Staby,aex,Separon HemaBio 1000Q,myoglobin,9,39.1358797745773,0.6283
Staby,aex,Toyopearl QAE 550c,myoglobin,9,49.4878012569902,0.9188
Staby,aex,Toyopearl QAE 550c,myoglobin,9,59.6438071835001,0.58
Staby,aex,Toyopearl QAE 550c,myoglobin,9,69.1042022265374,0.38108
Staby,aex,Toyopearl QAE 550c,myoglobin,9,79.1521224641639,0.27123
Staby,aex,Toyopearl QAE 550c,myoglobin,9,89.1416550039668,0.19695
Staby,aex,Toyopearl SuperQ 650c,myoglobin,9,29.4455404728954,15.115
Staby,aex,Toyopearl SuperQ 650c,myoglobin,9,34.5542501727712,5.904
Staby,aex,Toyopearl SuperQ 650c,myoglobin,9,39.3824826717076,3.3721
Staby,aex,Toyopearl SuperQ 650c,myoglobin,9,44.6149727848666,2.2155
Staby,aex,Toyopearl SuperQ 650c,myoglobin,9,49.4071146245059,1.6087
Staby,aex,UNO Q-1,myoglobin,9,29.4767870302137,1.5769
Staby,aex,UNO Q-1,myoglobin,9,39.3313667649951,0.783
Staby,aex,UNO Q-1,myoglobin,9,49.5859572569048,0.47487
Staby,aex,UNO Q-1,myoglobin,9,59.7250259803863,0.36614
Staby,aex,UNO Q-1,myoglobin,9,69.1534237860116,0.29976
Staby,aex,UNO Q-1,myoglobin,9,79.1853412096353,0.23579
Staby,cex,SP Sepharose BB,anti-FVII mAb,5.5,118.372276523686,0.3957
Staby,cex,SP Sepharose BB,anti-FVII mAb,5.5,143.363963773784,0.17368
Staby,cex,Source 30S,anti-FVII mAb,5.5,68.5314624991975,2.4779
Staby,cex,Source 30S,anti-FVII mAb,5.5,93.9550223076158,0.4654
Staby,cex,Source 30S,anti-FVII mAb,5.5,117.706379078057,0.2591
Staby,cex,Source 30S,anti-FVII mAb,5.5,143.363963773784,0.07252
Staby,cex,TSKGel SP-5PW-HR20,anti-FVII mAb,5.5,117.706379078057,0.3957
Staby,cex,TSKGel SP-5PW-HR20,anti-FVII mAb,5.5,142.560759360219,0.15216
Staby,cex,TSKGel SP-5PW-HR20,anti-FVII mAb,5.5,167.864940167877,0.07832
Staby,cex,SP-550 C,anti-FVII mAb,5.5,147.461959301181,2.7225
Staby,cex,SP-550 C,anti-FVII mAb,5.5,157.775657975871,1.331
Staby,cex,SP-550 C,anti-FVII mAb,5.5,167.864940167877,0.8042
Staby,cex,SP-550 C,anti-FVII mAb,5.5,194.347966104091,0.28583
Staby,cex,SP-550 C,anti-FVII mAb,5.5,218.761050395004,0.10716
Staby,cex,SP Sepharose BB,aprotinin,5.5,293.677043907954,8.417
Staby,cex,SP Sepharose BB,aprotinin,5.5,317.855697149982,5.662
Staby,cex,SP Sepharose BB,aprotinin,5.5,345.995141159807,3.4272
Staby,cex,SP Sepharose BB,aprotinin,5.5,370.279782537947,2.3673
Staby,cex,SP Sepharose BB,aprotinin,5.5,394.030645377374,1.77
Staby,cex,SP Sepharose XL,aprotinin,5.5,292.112404768286,5.235
Staby,cex,SP Sepharose XL,aprotinin,5.5,307.368954577586,3.713
Staby,cex,SP Sepharose XL,aprotinin,5.5,317.965499579595,3.2531
Staby,cex,SP Sepharose XL,aprotinin,5.5,342.152722487728,2.8494
Staby,cex,SP Sepharose XL,aprotinin,5.5,366.19296775291,1.8184
Staby,cex,SP Sepharose XL,aprotinin,5.5,416.984584652607,1.1002
Staby,cex,Source 30S,aprotinin,5.5,269.811216466787,12.513
Staby,cex,Source 30S,aprotinin,5.5,293.704093808967,7.185
Staby,cex,Source 30S,aprotinin,5.5,319.698059350197,4.465
Staby,cex,Source 30S,aprotinin,5.5,344.072529301862,3.084
Staby,cex,Source 30S,aprotinin,5.5,368.230705491099,2.0748
Staby,cex,TSKGel SP-5PW-HR20,aprotinin,5.5,295.372459984599,6.815
Staby,cex,TSKGel SP-5PW-HR20,aprotinin,5.5,319.69069811509,4.707
Staby,cex,TSKGel SP-5PW-HR20,aprotinin,5.5,342.136966135368,3.0842
Staby,cex,TSKGel SP-5PW-HR20,aprotinin,5.5,368.222226763382,2.1303
Staby,cex,TSKGel SP-5PW-HR20,aprotinin,5.5,389.636828777052,1.5928
Staby,cex,SP-550 C,aprotinin,5.5,418.754994581381,10.93
Staby,cex,SP-550 C,aprotinin,5.5,443.149230993159,6.976
Staby,cex,SP-550 C,aprotinin,5.5,468.942937967854,4.819
Staby,cex,SP-550 C,aprotinin,5.5,490.625368183319,3.7987
Staby,cex,SP-550 C,aprotinin,5.5,516.249923132747,2.7665
Staby,cex,Toyopearl SP 650c,aprotinin,5.5,197.974839704573,7.597
Staby,cex,Toyopearl SP 650c,aprotinin,5.5,208.285961772672,6.655
Staby,cex,Toyopearl SP 650c,aprotinin,5.5,219.17448764723,4.598
Staby,cex,Toyopearl SP 650c,aprotinin,5.5,245.380473406656,3.0115
Staby,cex,Toyopearl SP 650c,aprotinin,5.5,267.085308781712,1.973
Staby,cex,Poros 50 HS,lysozyme,5.5,367.358421272672,42.87
Staby,cex,Poros 50 HS,lysozyme,5.5,393.051990519758,11.415
Staby,cex,Poros 50 HS,lysozyme,5.5,420.552287920684,6.548
Staby,cex,Poros 50 HS,lysozyme,5.5,442.425346812721,4.066
Staby,cex,Poros 50 HS,lysozyme,5.5,468.069130462762,2.8825
Staby,cex,Poros 50 HS,lysozyme,5.5,492.413555520526,2.1544
Staby,cex,SP Sepharose BB,lysozyme,5.5,294.889969130128,5.89
Staby,cex,SP Sepharose BB,lysozyme,5.5,341.412957748195,1.938
Staby,cex,SP Sepharose BB,lysozyme,5.5,365.291864461061,1.2358
Staby,cex,SP Sepharose BB,lysozyme,5.5,395.275594019728,0.788
Staby,cex,SP Sepharose XL,lysozyme,5.5,293.231080047715,8.309
Staby,cex,SP Sepharose XL,lysozyme,5.5,319.095000624619,5.736
Staby,cex,SP Sepharose XL,lysozyme,5.5,343.344424999588,3.857
Staby,cex,SP Sepharose XL,lysozyme,5.5,369.436669166048,2.2122
Staby,cex,SP Sepharose XL,lysozyme,5.5,395.275594019728,1.7433
Staby,cex,Source 30S,lysozyme,5.5,243.478153795758,11.415
Staby,cex,Source 30S,lysozyme,5.5,267.953849117141,6.723
Staby,cex,Source 30S,lysozyme,5.5,293.231080047715,3.4692
Staby,cex,Source 30S,lysozyme,5.5,317.299947322704,2.2715
Staby,cex,Source 30S,lysozyme,5.5,341.412957748195,1.5272
Staby,cex,TSKGel SP-5PW-HR20,lysozyme,5.5,243.478153795758,16.103
Staby,cex,TSKGel SP-5PW-HR20,lysozyme,5.5,267.953849117141,8.995
Staby,cex,TSKGel SP-5PW-HR20,lysozyme,5.5,293.231080047715,5.025
Staby,cex,TSKGel SP-5PW-HR20,lysozyme,5.5,319.095000624619,3.0392
Staby,cex,TSKGel SP-5PW-HR20,lysozyme,5.5,341.412957748195,1.99
Staby,cex,TSKGel SP-5PW-HR20,lysozyme,5.5,367.358421272672,1.303
Staby,cex,SP-550 C,lysozyme,5.5,468.069130462762,10.544
Staby,cex,SP-550 C,lysozyme,5.5,492.413555520526,7.089
Staby,cex,SP-550 C,lysozyme,5.5,515.121883442651,4.52
Staby,cex,SP-550 C,lysozyme,5.5,541.913537219704,3.1207
Staby,cex,SP-550 C,lysozyme,5.5,566.90462483429,2.5929
Staby,cex,Toyopearl SP 650c,lysozyme,5.5,243.478153795758,7.675
Staby,cex,Toyopearl SP 650c,lysozyme,5.5,266.446487858967,4.175
Staby,cex,Toyopearl SP 650c,lysozyme,5.5,293.231080047715,2.2715
Staby,cex,Toyopearl SP 650c,lysozyme,5.5,315.514992005246,1.3379
Staby,cex,Toyopearl SP 650c,lysozyme,5.5,341.412957748195,0.9237
Staby,cex,Poros 50 HS,myoglobin,5.5,94.0415979445608,2.8148
Staby,cex,Poros 50 HS,myoglobin,5.5,119.052905807694,1.4094
Staby,cex,Poros 50 HS,myoglobin,5.5,144.098679161972,0.8277
Staby,cex,Poros 50 HS,myoglobin,5.5,169.562573750423,0.4149
Staby,cex,SP Sepharose BB,myoglobin,5.5,93.4135764759714,0.4779
Staby,cex,SP Sepharose BB,myoglobin,5.5,118.907705818097,0.18857
Staby,cex,Source 30S,myoglobin,5.5,58.6178654902503,2.0638
Staby,cex,Source 30S,myoglobin,5.5,78.487410348873,0.7717
Staby,cex,Source 30S,myoglobin,5.5,98.2539457282246,0.4075
Staby,cex,Source 30S,myoglobin,5.5,118.266024964866,0.26603
Staby,cex,TSKGel SP-5PW-HR20,myoglobin,5.5,68.9524973097574,0.6093
Staby,cex,TSKGel SP-5PW-HR20,myoglobin,5.5,93.8858191873097,0.18431
Staby,cex,SP-550 C,myoglobin,5.5,118.336848735243,0.7083
Staby,cex,SP-550 C,myoglobin,5.5,143.231981472867,0.416
Staby,cex,SP-550 C,myoglobin,5.5,168.55436352835,0.23801
Staby,cex,SP-550 C,myoglobin,5.5,192.836837280553,0.11936
Staby,cex,Toyopearl SP 650c,myoglobin,5.5,28.6906244006876,1.8769
Staby,cex,Toyopearl SP 650c,myoglobin,5.5,38.4211181714029,0.8673
Staby,cex,Toyopearl SP 650c,myoglobin,5.5,48.911389425855,0.3906
Staby,cex,Toyopearl SP 650c,myoglobin,5.5,58.5409815600887,0.2419
Staby,cex,Toyopearl SP 650c,myoglobin,5.5,78.8224627583629,0.08136
Staby,cex,CM Ceramic HyperD F,anti-FVII mAb,5.5,117.684698758644,25.188
Staby,cex,CM Ceramic HyperD F,anti-FVII mAb,5.5,143.641522600159,16.202
Staby,cex,CM Ceramic HyperD F,anti-FVII mAb,5.5,168.356543213043,5.377
Staby,cex,CM Ceramic HyperD F,anti-FVII mAb,5.5,192.970090267276,0.31406
Staby,cex,CM Sepharose FF,anti-FVII mAb,5.5,78.1285924117714,20.767
Staby,cex,CM Sepharose FF,anti-FVII mAb,5.5,88.4097169200495,6.892
Staby,cex,CM Sepharose FF,anti-FVII mAb,5.5,98.2833610797417,3.1842
Staby,cex,Heparin Ceramic HyperD M,anti-FVII mAb,5.5,218.006779823608,1.3922
Staby,cex,Heparin Ceramic HyperD M,anti-FVII mAb,5.5,227.143336065651,1.2129
Staby,cex,Heparin Ceramic HyperD M,anti-FVII mAb,5.5,235.293537965372,1
Staby,cex,Heparin Ceramic HyperD M,anti-FVII mAb,5.5,243.741792135387,0.802
Staby,cex,Heparin Sepharose FF,anti-FVII mAb,5.5,194.021563511288,0.6087
Staby,cex,Heparin Sepharose FF,anti-FVII mAb,5.5,203.362091601752,0.4495
Staby,cex,Heparin Sepharose FF,anti-FVII mAb,5.5,218.177519564034,0.4025
Staby,cex,Heparin Sepharose FF,anti-FVII mAb,5.5,241.057140216787,0.28912
Staby,cex,Heparin Sepharose FF,anti-FVII mAb,5.5,266.33607791311,0.20767
Staby,cex,Heparin Toyopearl 650m,anti-FVII mAb,5.5,168.310031007232,8.359
Staby,cex,Heparin Toyopearl 650m,anti-FVII mAb,5.5,193.860799733953,2.2249
Staby,cex,Heparin Toyopearl 650m,anti-FVII mAb,5.5,219.351192609161,0.8712
Staby,cex,Heparin Toyopearl 650m,anti-FVII mAb,5.5,242.404121672015,0.462
Staby,cex,Heparin Toyopearl 650m,anti-FVII mAb,5.5,267.879820960349,0.23837
Staby,cex,S Ceramic HyperD 20,anti-FVII mAb,5.5,92.8175284882968,0.3916
Staby,cex,S Ceramic HyperD 20,anti-FVII mAb,5.5,118.034781385164,0.23837
Staby,cex,SP Toyopearl 650m,anti-FVII mAb,5.5,68.0064335796549,1.3175
Staby,cex,SP Toyopearl 650m,anti-FVII mAb,5.5,93.370567838101,0.34114
Staby,cex,SP Toyopearl 650m,anti-FVII mAb,5.5,118.81465191013,0.07486
Staby,cex,CM Ceramic HyperD F,aprotinin,5.5,343.2337616717,19.306
Staby,cex,CM Ceramic HyperD F,aprotinin,5.5,355.508509072744,15.49
Staby,cex,CM Ceramic HyperD F,aprotinin,5.5,368.213748230893,10.832
Staby,cex,CM Ceramic HyperD F,aprotinin,5.5,390.418150706616,8.453
Staby,cex,CM Ceramic HyperD F,aprotinin,5.5,446.683592150963,4.365
Staby,cex,CM Sepharose FF,aprotinin,5.5,241.573894065922,3.5205
Staby,cex,CM Sepharose FF,aprotinin,5.5,266.851716064153,1.9748
Staby,cex,CM Sepharose FF,aprotinin,5.5,318.082663979857,0.5882
Staby,cex,CM Sepharose FF,aprotinin,5.5,345.255018467048,0.27981
Staby,cex,CM Toyopearl 650m,aprotinin,5.5,242.99089463379,8.485
Staby,cex,CM Toyopearl 650m,aprotinin,5.5,268.416988812939,5.613
Staby,cex,CM Toyopearl 650m,aprotinin,5.5,293.055583311891,3.2368
Staby,cex,CM Toyopearl 650m,aprotinin,5.5,318.082663979857,1.8665
Staby,cex,CM Toyopearl 650m,aprotinin,5.5,370.373580494049,1.1365
Staby,cex,CM Toyopearl 650m,aprotinin,5.5,418.822495351724,0.6922
Staby,cex,Heparin Ceramic HyperD M,aprotinin,5.5,218.690541529602,2.8276
Staby,cex,Heparin Ceramic HyperD M,aprotinin,5.5,242.99089463379,1.8705
Staby,cex,Heparin Ceramic HyperD M,aprotinin,5.5,268.416988812939,1.3438
Staby,cex,Heparin Ceramic HyperD M,aprotinin,5.5,319.948442222291,0.8181
Staby,cex,Heparin Ceramic HyperD M,aprotinin,5.5,368.213748230893,0.4847
Staby,cex,Heparin Sepharose FF,aprotinin,5.5,194.527049654296,1.1742
Staby,cex,Heparin Sepharose FF,aprotinin,5.5,218.690541529602,0.7556
Staby,cex,Heparin Sepharose FF,aprotinin,5.5,245.855540602213,0.5428
Staby,cex,Heparin Sepharose FF,aprotinin,5.5,268.416988812939,0.5134
Staby,cex,Heparin Sepharose FF,aprotinin,5.5,318.082663979857,0.31254
Staby,cex,Heparin Toyopearl 650m,aprotinin,5.5,169.032416415362,6.118
Staby,cex,Heparin Toyopearl 650m,aprotinin,5.5,193.39266583205,3.937
Staby,cex,Heparin Toyopearl 650m,aprotinin,5.5,217.415248387438,2.4646
Staby,cex,Heparin Toyopearl 650m,aprotinin,5.5,242.99089463379,1.6757
Staby,cex,Heparin Toyopearl 650m,aprotinin,5.5,266.851716064153,1.2719
Staby,cex,Heparin Toyopearl 650m,aprotinin,5.5,296.503619989498,1.0484
Staby,cex,S Ceramic HyperD 20,aprotinin,5.5,269.997659840121,13.907
Staby,cex,S Ceramic HyperD 20,aprotinin,5.5,293.055583311891,9.201
Staby,cex,S Ceramic HyperD 20,aprotinin,5.5,318.082663979857,6.432
Staby,cex,S Ceramic HyperD 20,aprotinin,5.5,345.255018467048,4.496
Staby,cex,S Ceramic HyperD 20,aprotinin,5.5,368.213748230893,3.5087
Staby,cex,S Ceramic HyperD 20,aprotinin,5.5,395.01173697454,2.8144
Staby,cex,SP Sepharose FF,aprotinin,5.5,318.082663979857,5.022
Staby,cex,SP Sepharose FF,aprotinin,5.5,343.2337616717,3.4155
Staby,cex,SP Sepharose FF,aprotinin,5.5,368.213748230893,2.5227
Staby,cex,SP Sepharose FF,aprotinin,5.5,395.01173697454,1.8633
Staby,cex,SP Sepharose FF,aprotinin,5.5,418.822495351724,1.4947
Staby,cex,SP Sepharose FF,aprotinin,5.5,446.683592150963,1.1348
Staby,cex,SP Toyopearl 650m,aprotinin,5.5,219.973315161798,7.005
Staby,cex,SP Toyopearl 650m,aprotinin,5.5,244.421834861215,3.823
Staby,cex,SP Toyopearl 650m,aprotinin,5.5,293.055583311891,1.6278
Staby,cex,SP Toyopearl 650m,aprotinin,5.5,321.832574948202,1.1069
Staby,cex,CM Ceramic HyperD F,lysozyme,5.5,317.336479932085,114.78
Staby,cex,CM Ceramic HyperD F,lysozyme,5.5,353.223833847816,59.56
Staby,cex,CM Ceramic HyperD F,lysozyme,5.5,368.307022826541,35.5
Staby,cex,CM Ceramic HyperD F,lysozyme,5.5,393.350765783902,13.514
Staby,cex,CM Ceramic HyperD F,lysozyme,5.5,443.128823686793,5.322
Staby,cex,CM Sepharose FF,lysozyme,5.5,258.16062273371,8.67
Staby,cex,CM Sepharose FF,lysozyme,5.5,278.939488379131,5.166
Staby,cex,CM Sepharose FF,lysozyme,5.5,337.481522735054,1.597
Staby,cex,CM Sepharose FF,lysozyme,5.5,360.28816803206,1.2538
Staby,cex,Heparin Ceramic HyperD M,lysozyme,5.5,268.992393930653,20.515
Staby,cex,Heparin Ceramic HyperD M,lysozyme,5.5,294.177870593083,7.808
Staby,cex,Heparin Ceramic HyperD M,lysozyme,5.5,319.786407393655,3.783
Staby,cex,Heparin Ceramic HyperD M,lysozyme,5.5,368.850180228068,2.031
Staby,cex,Heparin Ceramic HyperD M,lysozyme,5.5,417.888096032753,1.3884
Staby,cex,Heparin Sepharose FF,lysozyme,5.5,191.902220506782,6.6
Staby,cex,Heparin Sepharose FF,lysozyme,5.5,207.30510645046,5.947
Staby,cex,Heparin Sepharose FF,lysozyme,5.5,218.705648658805,4.669
Staby,cex,Heparin Sepharose FF,lysozyme,5.5,230.722527160766,4.066
Staby,cex,Heparin Sepharose FF,lysozyme,5.5,244.844301097908,3.54
Staby,cex,Heparin Toyopearl 650m,lysozyme,5.5,218.615021535058,10.318
Staby,cex,Heparin Toyopearl 650m,lysozyme,5.5,243.332433835825,5.937
Staby,cex,Heparin Toyopearl 650m,lysozyme,5.5,269.221661394002,3.922
Staby,cex,Heparin Toyopearl 650m,lysozyme,5.5,294.374373371174,2.1809
Staby,cex,Heparin Toyopearl 650m,lysozyme,5.5,318.031399243388,1.598
Staby,cex,S Ceramic HyperD 20,lysozyme,5.5,343.15473827565,14.007
Staby,cex,S Ceramic HyperD 20,lysozyme,5.5,366.386952922925,8.942
Staby,cex,S Ceramic HyperD 20,lysozyme,5.5,393.513829823493,6.116
Staby,cex,S Ceramic HyperD 20,lysozyme,5.5,417.647609531857,4.33
Staby,cex,S Ceramic HyperD 20,lysozyme,5.5,443.251281623047,3.173
Staby,cex,SP Sepharose FF,lysozyme,5.5,267.491508545045,10.658
Staby,cex,SP Sepharose FF,lysozyme,5.5,341.412957748195,2.678
Staby,cex,SP Sepharose FF,lysozyme,5.5,396.177675937193,1.2526
Staby,cex,SP Toyopearl 650m,lysozyme,5.5,241.81319762734,11.43
Staby,cex,SP Toyopearl 650m,lysozyme,5.5,265.974499300739,6.355
Staby,cex,SP Toyopearl 650m,lysozyme,5.5,290.837230219658,3.299
Staby,cex,SP Toyopearl 650m,lysozyme,5.5,318.002108817923,1.9651
Staby,cex,SP Toyopearl 650m,lysozyme,5.5,345.644778040889,1.1311
Staby,cex,Heparin Sepharose FF,myoglobin,5.5,143.787124949917,0.12956
Staby,cex,Heparin Sepharose FF,myoglobin,5.5,169.347971927262,0.09098
Staby,cex,Heparin Sepharose FF,myoglobin,5.5,194.872250197747,0.08023
Staby,cex,Heparin Sepharose FF,myoglobin,5.5,220.302791390213,0.05874
Staby,cex,Heparin Toyopearl 650m,myoglobin,5.5,69.2867195966647,0.9323
Staby,cex,Heparin Toyopearl 650m,myoglobin,5.5,93.329727973543,0.42336
Staby,cex,Heparin Toyopearl 650m,myoglobin,5.5,117.898967017164,0.24153
Staby,cex,Heparin Toyopearl 650m,myoglobin,5.5,142.958505707048,0.14075
Staby,cex,Heparin Toyopearl 650m,myoglobin,5.5,168.34103771644,0.08037
Staby,cex,S Ceramic HyperD 20,myoglobin,5.5,68.9064696711334,1.4101
Staby,cex,S Ceramic HyperD 20,myoglobin,5.5,93.8101866370238,0.18131
Staby,cex,SP Sepharose FF,myoglobin,5.5,93.9658399020036,1.2668
Staby,cex,SP Sepharose FF,myoglobin,5.5,118.688871345287,0.6384
Staby,cex,SP Sepharose FF,myoglobin,5.5,143.906363916076,0.34248
Staby,cex,SP Sepharose FF,myoglobin,5.5,168.496156966123,0.23558
Staby,cex,SP Sepharose FF,myoglobin,5.5,193.838481969312,0.15233
Staby,cex,SP Toyopearl 650m,myoglobin,5.5,28.8230543058774,3.1267
Staby,cex,SP Toyopearl 650m,myoglobin,5.5,43.622444623148,0.7165
Staby,cex,SP Toyopearl 650m,myoglobin,5.5,68.8145065474201,0.29283
Staby,cex,SP Toyopearl 650m,myoglobin,5.5,118.563223935323,0.18458
Staby,cex,CM Hyper Z,anti-FVII mAb,5.5,327.627237546099,4.9557
Staby,cex,CM Hyper Z,anti-FVII mAb,5.5,343.47884986578,3.3001
Staby,cex,CM Hyper Z,anti-FVII mAb,5.5,355.860676481663,2.743
Staby,cex,CM Hyper Z,anti-FVII mAb,5.5,368.697336297732,1.8608
Staby,cex,Fractogel EMD COO- (M),anti-FVII mAb,5.5,219.295641418096,8.177
Staby,cex,Fractogel EMD COO- (M),anti-FVII mAb,5.5,245.323978969051,4.4427
Staby,cex,Fractogel EMD COO- (M),anti-FVII mAb,5.5,254.173342416244,3.9759
Staby,cex,Fractogel EMD COO- (M),anti-FVII mAb,5.5,268.046413082239,2.5048
Staby,cex,Fractogel EMD SE Hicap (M),anti-FVII mAb,5.5,168.127981893993,2.7036
Staby,cex,Fractogel EMD SE Hicap (M),anti-FVII mAb,5.5,180.472070130814,1.6113
Staby,cex,Fractogel EMD SE Hicap (M),anti-FVII mAb,5.5,192.583910057665,0.48489
Staby,cex,Fractogel EMD SO3-,anti-FVII mAb,5.5,193.722471003295,3.0745
Staby,cex,Fractogel EMD SO3-,anti-FVII mAb,5.5,218.001760089786,0.7011
Staby,cex,Fractogel EMD SO3-,anti-FVII mAb,5.5,243.882141581607,0.14578
Staby,cex,MacroPrep 25S,anti-FVII mAb,5.5,178.352828002574,3.7687
Staby,cex,MacroPrep 25S,anti-FVII mAb,5.5,193.722471003295,0.8756
Staby,cex,MacroPrep 25S,anti-FVII mAb,5.5,219.295641418096,0.46698
Staby,cex,MacroPrep 25S,anti-FVII mAb,5.5,242.448778274277,0.29412
Staby,cex,MacroPrep CM,anti-FVII mAb,5.5,78.9659746337859,1.2967
Staby,cex,MacroPrep CM,anti-FVII mAb,5.5,88.3384958089318,0.9644
Staby,cex,MacroPrep CM,anti-FVII mAb,5.5,98.8257229350205,0.6187
Staby,cex,MacroPrep CM,anti-FVII mAb,5.5,118.675207570559,0.26921
Staby,cex,MacroPrep High S,anti-FVII mAb,5.5,204.296064222283,0.9425
Staby,cex,MacroPrep High S,anti-FVII mAb,5.5,245.323978969051,0.34729
Staby,cex,MacroPrep High S,anti-FVII mAb,5.5,268.046413082239,0.21082
Staby,cex,MacroPrep High S,anti-FVII mAb,5.5,294.598139649637,0.14564
Staby,cex,Matrex Cellufine C-500,anti-FVII mAb,5.5,209.175107089668,10.022
Staby,cex,Matrex Cellufine C-500,anti-FVII mAb,5.5,218.001760089786,7.32
Staby,cex,Matrex Cellufine C-500,anti-FVII mAb,5.5,243.882141581607,3.3061
Staby,cex,Matrex Cellufine C-500,anti-FVII mAb,5.5,269.631110253774,2.0823
Staby,cex,CM Hyper Z,aprotinin,5.5,268.268697081517,10.77
Staby,cex,CM Hyper Z,aprotinin,5.5,294.706693610353,4.8068
Staby,cex,CM Hyper Z,aprotinin,5.5,319.963176731835,3.4549
Staby,cex,CM Hyper Z,aprotinin,5.5,368.408803878714,1.7526
Staby,cex,CM Hyper Z,aprotinin,5.5,419.227728530206,0.7136
Staby,cex,CM Hyper Z,aprotinin,5.5,517.952579168849,0.40392
Staby,cex,Fractogel EMD COO- (M),aprotinin,5.5,168.67083698167,8.826
Staby,cex,Fractogel EMD COO- (M),aprotinin,5.5,195.352961769033,4.1605
Staby,cex,Fractogel EMD COO- (M),aprotinin,5.5,218.418791577319,2.3134
Staby,cex,Fractogel EMD COO- (M),aprotinin,5.5,269.848494838924,1.051
Staby,cex,Fractogel EMD COO- (M),aprotinin,5.5,319.963176731835,0.48638
Staby,cex,Fractogel EMD SE Hicap (M),aprotinin,5.5,244.208063610013,3.5238
Staby,cex,Fractogel EMD SE Hicap (M),aprotinin,5.5,296.442181122402,1.5434
Staby,cex,Fractogel EMD SE Hicap (M),aprotinin,5.5,319.963176731835,1.1507
Staby,cex,Fractogel EMD SE Hicap (M),aprotinin,5.5,343.328613768562,0.7687
Staby,cex,Fractogel EMD SE Hicap (M),aprotinin,5.5,392.997692131396,0.28558
Staby,cex,Fractogel EMD SO3-,aprotinin,5.5,368.408803878714,3.5812
