paper,plot_letter,protein,iex_type,resin,x,tis_M,kprime,ln(kprime),ln(tis_mM)
6,c,lipolase,aex,DEAE Ceramic HyperD 20,0.82878,0.1483269272683394,3.0198,1.1051906040282322,4.9994188056105315
6,c,lipolase,aex,DEAE Ceramic HyperD 20,0.80107,0.15809931927376905,2.1268,0.7546185026480463,5.063223438537397
6,c,lipolase,aex,DEAE Sepharose FF,0.92419,0.11907209641546636,4.541,1.5131472521158142,4.77972916188797
6,c,lipolase,aex,DEAE Sepharose FF,0.88955,0.128958508038275,3.0296,1.108430597605448,4.859490709509284
6,c,lipolase,aex,DEAE Sepharose FF,0.8567,0.13909131081747306,1.4647,0.38165044334212433,4.935130629814138
6,c,lipolase,aex,DEAE Sepharose FF,0.82898,0.14825863591988686,1.0597,0.05798584919865335,4.9989582885919335
6,c,lipolase,aex,DEAE Sepharose FF,0.80127,0.15802652860857105,0.7463,-0.2926276148447954,5.062762921518798
6,c,lipolase,aex,DEAE Sepharose FF,0.77183,0.16911027664642117,0.5116,-0.6702122092774493,5.130551026656542
6,c,lipolase,aex,Fractogel EMD DEAE (M),0.85662,0.1391169347437597,2.2508,0.8112857085769868,4.935314836621577
6,c,lipolase,aex,Fractogel EMD DEAE (M),0.79951,0.15866823838189073,0.8308,-0.18536618698017984,5.066815471282467
6,c,lipolase,aex,Fractogel EMD DEAE (M),0.74759,0.1788174922465386,0.35086,-1.0473679954810984,5.186365689310718
6,c,lipolase,aex,Fractogel EMD DEAE (M),0.69054,0.2039200833621396,0.09901,-2.3125344238477137,5.3177281688660285
6,c,lipolase,aex,MacroPrep DEAE Support,0.74873,0.1783487213242239,8.342,2.121302995774754,5.183740742304705
6,c,lipolase,aex,MacroPrep DEAE Support,0.70199,0.1986140649409379,4.03,1.3937663759585917,5.291363569551247
6,c,lipolase,aex,MacroPrep DEAE Support,0.68296,0.20751046328533457,2.9168,1.0704871249422614,5.335181763870923
6,c,lipolase,aex,MacroPrep DEAE Support,0.66044,0.2185546243168632,2.2272,0.8007451911579634,5.387035980165149
6,c,lipolase,aex,MacroPrep DEAE Support,0.64312,0.22744688849613778,1.7475,0.5581861951258283,5.4269167539758065
6,c,lipolase,aex,MacroPrep DEAE Support,0.62404,0.23766213816254825,1.6106,0.4766067803793075,5.470850077550133
6,c,lipolase,aex,MacroPrep DEAE Support,0.58767,0.2584223074652878,1.046,0.044973365642731196,5.554595097382326
6,c,lipolase,aex,Poros 50 D,0.92733,0.11821429593982945,26.722,3.2854871961667023,4.7724990446959685
6,c,lipolase,aex,Poros 50 D,0.89281,0.12799411446318762,9.112,2.209592226144881,4.851984282106123
6,c,lipolase,aex,Poros 50 D,0.85817,0.1386213104139897,6.079,1.8048402087665854,4.931745829727437
6,c,lipolase,aex,Poros 50 D,0.82873,0.14834400501997586,4.057,1.4004437842243103,4.999533934865182
6,c,lipolase,aex,Poros 50 D,0.77326,0.16855436352834993,2.5627,0.9410613901993667,5.127258329973562
6,c,lipolase,aex,Poros 50 D,0.74728,0.17894517798476928,1.8051,0.5906159919122786,5.1870794906895465
6,c,lipolase,aex,Toyopearl DEAE 650 M,0.96404,0.1086325564727195,6.993,1.9449096487217299,4.687971145932157
6,c,lipolase,aex,Toyopearl DEAE 650 M,0.92599,0.11857960518159365,3.3798,1.2178165361465862,4.775584508720581
6,c,lipolase,aex,Toyopearl DEAE 650 M,0.89139,0.12841329800857929,1.724,0.5446471722415014,4.855253952938175
6,c,lipolase,aex,Toyopearl DEAE 650 M,0.85844,0.13853515660959625,1.426,0.35487332199210414,4.931124131752329
6,c,lipolase,aex,Toyopearl DEAE 650 M,0.82904,0.14823815464721704,0.7887,-0.23736925857819188,4.998820133486354
6,c,lipolase,aex,Toyopearl DEAE 650 M,0.80136,0.1579937837439745,0.4728,-0.7490828128902486,5.062555688860429
