,c_load,keq,fVolum,Dp,d_part,l_col,file_name
261,2e-05,1000.0,1.0886666666666668e-08,5e-12,0.000135,0.05,cload_2.0e-05_keq_1.00e+03_fVolum_1.1e-08_Dp_5.0e-12_dpart_1.4e-04_lcol_5.0e-02.h5
262,2e-05,1000.0,1.0886666666666668e-08,5e-12,7e-05,0.05,cload_2.0e-05_keq_1.00e+03_fVolum_1.1e-08_Dp_5.0e-12_dpart_7.0e-05_lcol_5.0e-02.h5
263,2e-05,1000.0,1.0886666666666668e-08,5e-12,5e-06,0.05,cload_2.0e-05_keq_1.00e+03_fVolum_1.1e-08_Dp_5.0e-12_dpart_5.0e-06_lcol_5.0e-02.h5
264,2e-05,749.8942093324558,1.0886666666666668e-08,5e-12,0.0002,0.05,cload_2.0e-05_keq_7.50e+02_fVolum_1.1e-08_Dp_5.0e-12_dpart_2.0e-04_lcol_5.0e-02.h5
265,2e-05,749.8942093324558,1.0886666666666668e-08,5e-12,0.000135,0.05,cload_2.0e-05_keq_7.50e+02_fVolum_1.1e-08_Dp_5.0e-12_dpart_1.4e-04_lcol_5.0e-02.h5
266,2e-05,749.8942093324558,1.0886666666666668e-08,5e-12,7e-05,0.05,cload_2.0e-05_keq_7.50e+02_fVolum_1.1e-08_Dp_5.0e-12_dpart_7.0e-05_lcol_5.0e-02.h5
267,2e-05,749.8942093324558,1.0886666666666668e-08,5e-12,5e-06,0.05,cload_2.0e-05_keq_7.50e+02_fVolum_1.1e-08_Dp_5.0e-12_dpart_5.0e-06_lcol_5.0e-02.h5
268,2e-05,562.341325190349,1.0886666666666668e-08,5e-12,0.0002,0.05,cload_2.0e-05_keq_5.62e+02_fVolum_1.1e-08_Dp_5.0e-12_dpart_2.0e-04_lcol_5.0e-02.h5
269,2e-05,562.341325190349,1.0886666666666668e-08,5e-12,0.000135,0.05,cload_2.0e-05_keq_5.62e+02_fVolum_1.1e-08_Dp_5.0e-12_dpart_1.4e-04_lcol_5.0e-02.h5
270,2e-05,562.341325190349,1.0886666666666668e-08,5e-12,7e-05,0.05,cload_2.0e-05_keq_5.62e+02_fVolum_1.1e-08_Dp_5.0e-12_dpart_7.0e-05_lcol_5.0e-02.h5
271,2e-05,562.341325190349,1.0886666666666668e-08,5e-12,5e-06,0.05,cload_2.0e-05_keq_5.62e+02_fVolum_1.1e-08_Dp_5.0e-12_dpart_5.0e-06_lcol_5.0e-02.h5
272,2e-05,421.6965034285823,1.0886666666666668e-08,5e-12,0.0002,0.05,cload_2.0e-05_keq_4.22e+02_fVolum_1.1e-08_Dp_5.0e-12_dpart_2.0e-04_lcol_5.0e-02.h5
273,2e-05,421.6965034285823,1.0886666666666668e-08,5e-12,0.000135,0.05,cload_2.0e-05_keq_4.22e+02_fVolum_1.1e-08_Dp_5.0e-12_dpart_1.4e-04_lcol_5.0e-02.h5
274,2e-05,421.6965034285823,1.0886666666666668e-08,5e-12,7e-05,0.05,cload_2.0e-05_keq_4.22e+02_fVolum_1.1e-08_Dp_5.0e-12_dpart_7.0e-05_lcol_5.0e-02.h5
275,2e-05,421.6965034285823,1.0886666666666668e-08,5e-12,5e-06,0.05,cload_2.0e-05_keq_4.22e+02_fVolum_1.1e-08_Dp_5.0e-12_dpart_5.0e-06_lcol_5.0e-02.h5
276,2e-05,316.22776601683796,1.0886666666666668e-08,5e-12,0.0002,0.05,cload_2.0e-05_keq_3.16e+02_fVolum_1.1e-08_Dp_5.0e-12_dpart_2.0e-04_lcol_5.0e-02.h5
277,2e-05,316.22776601683796,1.0886666666666668e-08,5e-12,0.000135,0.05,cload_2.0e-05_keq_3.16e+02_fVolum_1.1e-08_Dp_5.0e-12_dpart_1.4e-04_lcol_5.0e-02.h5
278,2e-05,316.22776601683796,1.0886666666666668e-08,5e-12,7e-05,0.05,cload_2.0e-05_keq_3.16e+02_fVolum_1.1e-08_Dp_5.0e-12_dpart_7.0e-05_lcol_5.0e-02.h5
279,2e-05,316.22776601683796,1.0886666666666668e-08,5e-12,5e-06,0.05,cload_2.0e-05_keq_3.16e+02_fVolum_1.1e-08_Dp_5.0e-12_dpart_5.0e-06_lcol_5.0e-02.h5
280,2e-05,237.13737056616552,1.0886666666666668e-08,5e-12,0.0002,0.05,cload_2.0e-05_keq_2.37e+02_fVolum_1.1e-08_Dp_5.0e-12_dpart_2.0e-04_lcol_5.0e-02.h5
281,2e-05,237.13737056616552,1.0886666666666668e-08,5e-12,0.000135,0.05,cload_2.0e-05_keq_2.37e+02_fVolum_1.1e-08_Dp_5.0e-12_dpart_1.4e-04_lcol_5.0e-02.h5
282,2e-05,237.13737056616552,1.0886666666666668e-08,5e-12,7e-05,0.05,cload_2.0e-05_keq_2.37e+02_fVolum_1.1e-08_Dp_5.0e-12_dpart_7.0e-05_lcol_5.0e-02.h5
283,2e-05,237.13737056616552,1.0886666666666668e-08,5e-12,5e-06,0.05,cload_2.0e-05_keq_2.37e+02_fVolum_1.1e-08_Dp_5.0e-12_dpart_5.0e-06_lcol_5.0e-02.h5
284,2e-05,1778.2794100389228,5.443333333333334e-09,2.2499999999999997e-11,0.0002,0.2,cload_2.0e-05_keq_1.78e+03_fVolum_5.4e-09_Dp_2.2e-11_dpart_2.0e-04_lcol_2.0e-01.h5
285,2e-05,1778.2794100389228,5.443333333333334e-09,2.2499999999999997e-11,0.000135,0.2,cload_2.0e-05_keq_1.78e+03_fVolum_5.4e-09_Dp_2.2e-11_dpart_1.4e-04_lcol_2.0e-01.h5
286,2e-05,1778.2794100389228,5.443333333333334e-09,2.2499999999999997e-11,7e-05,0.2,cload_2.0e-05_keq_1.78e+03_fVolum_5.4e-09_Dp_2.2e-11_dpart_7.0e-05_lcol_2.0e-01.h5
287,2e-05,1778.2794100389228,5.443333333333334e-09,2.2499999999999997e-11,5e-06,0.2,cload_2.0e-05_keq_1.78e+03_fVolum_5.4e-09_Dp_2.2e-11_dpart_5.0e-06_lcol_2.0e-01.h5
288,2e-05,1333.521432163324,5.443333333333334e-09,2.2499999999999997e-11,0.0002,0.2,cload_2.0e-05_keq_1.33e+03_fVolum_5.4e-09_Dp_2.2e-11_dpart_2.0e-04_lcol_2.0e-01.h5
289,2e-05,1333.521432163324,5.443333333333334e-09,2.2499999999999997e-11,0.000135,0.2,cload_2.0e-05_keq_1.33e+03_fVolum_5.4e-09_Dp_2.2e-11_dpart_1.4e-04_lcol_2.0e-01.h5
290,2e-05,1333.521432163324,5.443333333333334e-09,2.2499999999999997e-11,7e-05,0.2,cload_2.0e-05_keq_1.33e+03_fVolum_5.4e-09_Dp_2.2e-11_dpart_7.0e-05_lcol_2.0e-01.h5
291,2e-05,1333.521432163324,5.443333333333334e-09,2.2499999999999997e-11,5e-06,0.2,cload_2.0e-05_keq_1.33e+03_fVolum_5.4e-09_Dp_2.2e-11_dpart_5.0e-06_lcol_2.0e-01.h5
292,2e-05,1000.0,5.443333333333334e-09,2.2499999999999997e-11,0.0002,0.2,cload_2.0e-05_keq_1.00e+03_fVolum_5.4e-09_Dp_2.2e-11_dpart_2.0e-04_lcol_2.0e-01.h5
293,2e-05,1000.0,5.443333333333334e-09,2.2499999999999997e-11,0.000135,0.2,cload_2.0e-05_keq_1.00e+03_fVolum_5.4e-09_Dp_2.2e-11_dpart_1.4e-04_lcol_2.0e-01.h5
294,2e-05,1000.0,5.443333333333334e-09,2.2499999999999997e-11,7e-05,0.2,cload_2.0e-05_keq_1.00e+03_fVolum_5.4e-09_Dp_2.2e-11_dpart_7.0e-05_lcol_2.0e-01.h5
295,2e-05,1000.0,5.443333333333334e-09,2.2499999999999997e-11,5e-06,0.2,cload_2.0e-05_keq_1.00e+03_fVolum_5.4e-09_Dp_2.2e-11_dpart_5.0e-06_lcol_2.0e-01.h5
296,2e-05,749.8942093324558,5.443333333333334e-09,2.2499999999999997e-11,0.0002,0.2,cload_2.0e-05_keq_7.50e+02_fVolum_5.4e-09_Dp_2.2e-11_dpart_2.0e-04_lcol_2.0e-01.h5
297,2e-05,749.8942093324558,5.443333333333334e-09,2.2499999999999997e-11,0.000135,0.2,cload_2.0e-05_keq_7.50e+02_fVolum_5.4e-09_Dp_2.2e-11_dpart_1.4e-04_lcol_2.0e-01.h5
298,2e-05,749.8942093324558,5.443333333333334e-09,2.2499999999999997e-11,7e-05,0.2,cload_2.0e-05_keq_7.50e+02_fVolum_5.4e-09_Dp_2.2e-11_dpart_7.0e-05_lcol_2.0e-01.h5
299,2e-05,749.8942093324558,5.443333333333334e-09,2.2499999999999997e-11,5e-06,0.2,cload_2.0e-05_keq_7.50e+02_fVolum_5.4e-09_Dp_2.2e-11_dpart_5.0e-06_lcol_2.0e-01.h5
300,2e-05,562.341325190349,5.443333333333334e-09,2.2499999999999997e-11,0.0002,0.2,cload_2.0e-05_keq_5.62e+02_fVolum_5.4e-09_Dp_2.2e-11_dpart_2.0e-04_lcol_2.0e-01.h5
301,2e-05,562.341325190349,5.443333333333334e-09,2.2499999999999997e-11,0.000135,0.2,cload_2.0e-05_keq_5.62e+02_fVolum_5.4e-09_Dp_2.2e-11_dpart_1.4e-04_lcol_2.0e-01.h5
302,2e-05,562.341325190349,5.443333333333334e-09,2.2499999999999997e-11,7e-05,0.2,cload_2.0e-05_keq_5.62e+02_fVolum_5.4e-09_Dp_2.2e-11_dpart_7.0e-05_lcol_2.0e-01.h5
303,2e-05,562.341325190349,5.443333333333334e-09,2.2499999999999997e-11,5e-06,0.2,cload_2.0e-05_keq_5.62e+02_fVolum_5.4e-09_Dp_2.2e-11_dpart_5.0e-06_lcol_2.0e-01.h5
304,2e-05,421.6965034285823,5.443333333333334e-09,2.2499999999999997e-11,0.0002,0.2,cload_2.0e-05_keq_4.22e+02_fVolum_5.4e-09_Dp_2.2e-11_dpart_2.0e-04_lcol_2.0e-01.h5
305,2e-05,421.6965034285823,5.443333333333334e-09,2.2499999999999997e-11,0.000135,0.2,cload_2.0e-05_keq_4.22e+02_fVolum_5.4e-09_Dp_2.2e-11_dpart_1.4e-04_lcol_2.0e-01.h5
306,2e-05,421.6965034285823,5.443333333333334e-09,2.2499999999999997e-11,7e-05,0.2,cload_2.0e-05_keq_4.22e+02_fVolum_5.4e-09_Dp_2.2e-11_dpart_7.0e-05_lcol_2.0e-01.h5
307,2e-05,421.6965034285823,5.443333333333334e-09,2.2499999999999997e-11,5e-06,0.2,cload_2.0e-05_keq_4.22e+02_fVolum_5.4e-09_Dp_2.2e-11_dpart_5.0e-06_lcol_2.0e-01.h5
308,2e-05,316.22776601683796,5.443333333333334e-09,2.2499999999999997e-11,0.0002,0.2,cload_2.0e-05_keq_3.16e+02_fVolum_5.4e-09_Dp_2.2e-11_dpart_2.0e-04_lcol_2.0e-01.h5
309,2e-05,316.22776601683796,5.443333333333334e-09,2.2499999999999997e-11,0.000135,0.2,cload_2.0e-05_keq_3.16e+02_fVolum_5.4e-09_Dp_2.2e-11_dpart_1.4e-04_lcol_2.0e-01.h5
310,2e-05,316.22776601683796,5.443333333333334e-09,2.2499999999999997e-11,7e-05,0.2,cload_2.0e-05_keq_3.16e+02_fVolum_5.4e-09_Dp_2.2e-11_dpart_7.0e-05_lcol_2.0e-01.h5
311,2e-05,316.22776601683796,5.443333333333334e-09,2.2499999999999997e-11,5e-06,0.2,cload_2.0e-05_keq_3.16e+02_fVolum_5.4e-09_Dp_2.2e-11_dpart_5.0e-06_lcol_2.0e-01.h5
312,2e-05,237.13737056616552,5.443333333333334e-09,2.2499999999999997e-11,0.0002,0.2,cload_2.0e-05_keq_2.37e+02_fVolum_5.4e-09_Dp_2.2e-11_dpart_2.0e-04_lcol_2.0e-01.h5
313,2e-05,237.13737056616552,5.443333333333334e-09,2.2499999999999997e-11,0.000135,0.2,cload_2.0e-05_keq_2.37e+02_fVolum_5.4e-09_Dp_2.2e-11_dpart_1.4e-04_lcol_2.0e-01.h5
314,2e-05,237.13737056616552,5.443333333333334e-09,2.2499999999999997e-11,7e-05,0.2,cload_2.0e-05_keq_2.37e+02_fVolum_5.4e-09_Dp_2.2e-11_dpart_7.0e-05_lcol_2.0e-01.h5
315,2e-05,237.13737056616552,5.443333333333334e-09,2.2499999999999997e-11,5e-06,0.2,cload_2.0e-05_keq_2.37e+02_fVolum_5.4e-09_Dp_2.2e-11_dpart_5.0e-06_lcol_2.0e-01.h5
316,2e-05,10000.0,5.443333333333334e-09,2.2499999999999997e-11,0.0002,0.05,cload_2.0e-05_keq_1.00e+04_fVolum_5.4e-09_Dp_2.2e-11_dpart_2.0e-04_lcol_5.0e-02.h5
317,2e-05,10000.0,5.443333333333334e-09,2.2499999999999997e-11,0.000135,0.05,cload_2.0e-05_keq_1.00e+04_fVolum_5.4e-09_Dp_2.2e-11_dpart_1.4e-04_lcol_5.0e-02.h5
318,2e-05,10000.0,5.443333333333334e-09,2.2499999999999997e-11,7e-05,0.05,cload_2.0e-05_keq_1.00e+04_fVolum_5.4e-09_Dp_2.2e-11_dpart_7.0e-05_lcol_5.0e-02.h5
319,2e-05,10000.0,5.443333333333334e-09,2.2499999999999997e-11,5e-06,0.05,cload_2.0e-05_keq_1.00e+04_fVolum_5.4e-09_Dp_2.2e-11_dpart_5.0e-06_lcol_5.0e-02.h5
320,2e-05,7498.942093324558,5.443333333333334e-09,2.2499999999999997e-11,0.0002,0.05,cload_2.0e-05_keq_7.50e+03_fVolum_5.4e-09_Dp_2.2e-11_dpart_2.0e-04_lcol_5.0e-02.h5
321,2e-05,7498.942093324558,5.443333333333334e-09,2.2499999999999997e-11,0.000135,0.05,cload_2.0e-05_keq_7.50e+03_fVolum_5.4e-09_Dp_2.2e-11_dpart_1.4e-04_lcol_5.0e-02.h5
322,2e-05,7498.942093324558,5.443333333333334e-09,2.2499999999999997e-11,7e-05,0.05,cload_2.0e-05_keq_7.50e+03_fVolum_5.4e-09_Dp_2.2e-11_dpart_7.0e-05_lcol_5.0e-02.h5
323,2e-05,7498.942093324558,5.443333333333334e-09,2.2499999999999997e-11,5e-06,0.05,cload_2.0e-05_keq_7.50e+03_fVolum_5.4e-09_Dp_2.2e-11_dpart_5.0e-06_lcol_5.0e-02.h5
324,2e-05,5623.413251903491,5.443333333333334e-09,2.2499999999999997e-11,0.0002,0.05,cload_2.0e-05_keq_5.62e+03_fVolum_5.4e-09_Dp_2.2e-11_dpart_2.0e-04_lcol_5.0e-02.h5
325,2e-05,5623.413251903491,5.443333333333334e-09,2.2499999999999997e-11,0.000135,0.05,cload_2.0e-05_keq_5.62e+03_fVolum_5.4e-09_Dp_2.2e-11_dpart_1.4e-04_lcol_5.0e-02.h5
326,2e-05,5623.413251903491,5.443333333333334e-09,2.2499999999999997e-11,7e-05,0.05,cload_2.0e-05_keq_5.62e+03_fVolum_5.4e-09_Dp_2.2e-11_dpart_7.0e-05_lcol_5.0e-02.h5
327,2e-05,5623.413251903491,5.443333333333334e-09,2.2499999999999997e-11,5e-06,0.05,cload_2.0e-05_keq_5.62e+03_fVolum_5.4e-09_Dp_2.2e-11_dpart_5.0e-06_lcol_5.0e-02.h5
328,2e-05,4216.965034285822,5.443333333333334e-09,2.2499999999999997e-11,0.0002,0.05,cload_2.0e-05_keq_4.22e+03_fVolum_5.4e-09_Dp_2.2e-11_dpart_2.0e-04_lcol_5.0e-02.h5
329,2e-05,4216.965034285822,5.443333333333334e-09,2.2499999999999997e-11,0.000135,0.05,cload_2.0e-05_keq_4.22e+03_fVolum_5.4e-09_Dp_2.2e-11_dpart_1.4e-04_lcol_5.0e-02.h5
330,2e-05,4216.965034285822,5.443333333333334e-09,2.2499999999999997e-11,7e-05,0.05,cload_2.0e-05_keq_4.22e+03_fVolum_5.4e-09_Dp_2.2e-11_dpart_7.0e-05_lcol_5.0e-02.h5
331,2e-05,4216.965034285822,5.443333333333334e-09,2.2499999999999997e-11,5e-06,0.05,cload_2.0e-05_keq_4.22e+03_fVolum_5.4e-09_Dp_2.2e-11_dpart_5.0e-06_lcol_5.0e-02.h5
332,2e-05,3162.2776601683795,5.443333333333334e-09,2.2499999999999997e-11,0.0002,0.05,cload_2.0e-05_keq_3.16e+03_fVolum_5.4e-09_Dp_2.2e-11_dpart_2.0e-04_lcol_5.0e-02.h5
333,2e-05,3162.2776601683795,5.443333333333334e-09,2.2499999999999997e-11,0.000135,0.05,cload_2.0e-05_keq_3.16e+03_fVolum_5.4e-09_Dp_2.2e-11_dpart_1.4e-04_lcol_5.0e-02.h5
334,2e-05,3162.2776601683795,5.443333333333334e-09,2.2499999999999997e-11,7e-05,0.05,cload_2.0e-05_keq_3.16e+03_fVolum_5.4e-09_Dp_2.2e-11_dpart_7.0e-05_lcol_5.0e-02.h5
335,2e-05,3162.2776601683795,5.443333333333334e-09,2.2499999999999997e-11,5e-06,0.05,cload_2.0e-05_keq_3.16e+03_fVolum_5.4e-09_Dp_2.2e-11_dpart_5.0e-06_lcol_5.0e-02.h5
336,2e-05,2371.373705661655,5.443333333333334e-09,2.2499999999999997e-11,0.0002,0.05,cload_2.0e-05_keq_2.37e+03_fVolum_5.4e-09_Dp_2.2e-11_dpart_2.0e-04_lcol_5.0e-02.h5
337,2e-05,2371.373705661655,5.443333333333334e-09,2.2499999999999997e-11,0.000135,0.05,cload_2.0e-05_keq_2.37e+03_fVolum_5.4e-09_Dp_2.2e-11_dpart_1.4e-04_lcol_5.0e-02.h5
338,2e-05,2371.373705661655,5.443333333333334e-09,2.2499999999999997e-11,7e-05,0.05,cload_2.0e-05_keq_2.37e+03_fVolum_5.4e-09_Dp_2.2e-11_dpart_7.0e-05_lcol_5.0e-02.h5
339,2e-05,2371.373705661655,5.443333333333334e-09,2.2499999999999997e-11,5e-06,0.05,cload_2.0e-05_keq_2.37e+03_fVolum_5.4e-09_Dp_2.2e-11_dpart_5.0e-06_lcol_5.0e-02.h5
340,2e-05,1778.2794100389228,5.443333333333334e-09,2.2499999999999997e-11,0.0002,0.05,cload_2.0e-05_keq_1.78e+03_fVolum_5.4e-09_Dp_2.2e-11_dpart_2.0e-04_lcol_5.0e-02.h5
341,2e-05,1778.2794100389228,5.443333333333334e-09,2.2499999999999997e-11,0.000135,0.05,cload_2.0e-05_keq_1.78e+03_fVolum_5.4e-09_Dp_2.2e-11_dpart_1.4e-04_lcol_5.0e-02.h5
342,2e-05,1778.2794100389228,5.443333333333334e-09,2.2499999999999997e-11,7e-05,0.05,cload_2.0e-05_keq_1.78e+03_fVolum_5.4e-09_Dp_2.2e-11_dpart_7.0e-05_lcol_5.0e-02.h5
343,2e-05,1778.2794100389228,5.443333333333334e-09,2.2499999999999997e-11,5e-06,0.05,cload_2.0e-05_keq_1.78e+03_fVolum_5.4e-09_Dp_2.2e-11_dpart_5.0e-06_lcol_5.0e-02.h5
344,2e-05,1333.521432163324,5.443333333333334e-09,2.2499999999999997e-11,0.0002,0.05,cload_2.0e-05_keq_1.33e+03_fVolum_5.4e-09_Dp_2.2e-11_dpart_2.0e-04_lcol_5.0e-02.h5
345,2e-05,1333.521432163324,5.443333333333334e-09,2.2499999999999997e-11,0.000135,0.05,cload_2.0e-05_keq_1.33e+03_fVolum_5.4e-09_Dp_2.2e-11_dpart_1.4e-04_lcol_5.0e-02.h5
346,2e-05,1333.521432163324,5.443333333333334e-09,2.2499999999999997e-11,7e-05,0.05,cload_2.0e-05_keq_1.33e+03_fVolum_5.4e-09_Dp_2.2e-11_dpart_7.0e-05_lcol_5.0e-02.h5
347,2e-05,1333.521432163324,5.443333333333334e-09,2.2499999999999997e-11,5e-06,0.05,cload_2.0e-05_keq_1.33e+03_fVolum_5.4e-09_Dp_2.2e-11_dpart_5.0e-06_lcol_5.0e-02.h5
348,2e-05,1000.0,5.443333333333334e-09,2.2499999999999997e-11,0.0002,0.05,cload_2.0e-05_keq_1.00e+03_fVolum_5.4e-09_Dp_2.2e-11_dpart_2.0e-04_lcol_5.0e-02.h5
349,2e-05,1000.0,5.443333333333334e-09,2.2499999999999997e-11,0.000135,0.05,cload_2.0e-05_keq_1.00e+03_fVolum_5.4e-09_Dp_2.2e-11_dpart_1.4e-04_lcol_5.0e-02.h5
350,2e-05,1000.0,5.443333333333334e-09,2.2499999999999997e-11,7e-05,0.05,cload_2.0e-05_keq_1.00e+03_fVolum_5.4e-09_Dp_2.2e-11_dpart_7.0e-05_lcol_5.0e-02.h5
351,2e-05,1000.0,5.443333333333334e-09,2.2499999999999997e-11,5e-06,0.05,cload_2.0e-05_keq_1.00e+03_fVolum_5.4e-09_Dp_2.2e-11_dpart_5.0e-06_lcol_5.0e-02.h5
352,2e-05,749.8942093324558,5.443333333333334e-09,2.2499999999999997e-11,0.0002,0.05,cload_2.0e-05_keq_7.50e+02_fVolum_5.4e-09_Dp_2.2e-11_dpart_2.0e-04_lcol_5.0e-02.h5
353,2e-05,749.8942093324558,5.443333333333334e-09,2.2499999999999997e-11,0.000135,0.05,cload_2.0e-05_keq_7.50e+02_fVolum_5.4e-09_Dp_2.2e-11_dpart_1.4e-04_lcol_5.0e-02.h5
354,2e-05,749.8942093324558,5.443333333333334e-09,2.2499999999999997e-11,7e-05,0.05,cload_2.0e-05_keq_7.50e+02_fVolum_5.4e-09_Dp_2.2e-11_dpart_7.0e-05_lcol_5.0e-02.h5
355,2e-05,749.8942093324558,5.443333333333334e-09,2.2499999999999997e-11,5e-06,0.05,cload_2.0e-05_keq_7.50e+02_fVolum_5.4e-09_Dp_2.2e-11_dpart_5.0e-06_lcol_5.0e-02.h5
356,2e-05,562.341325190349,5.443333333333334e-09,2.2499999999999997e-11,0.0002,0.05,cload_2.0e-05_keq_5.62e+02_fVolum_5.4e-09_Dp_2.2e-11_dpart_2.0e-04_lcol_5.0e-02.h5
357,2e-05,562.341325190349,5.443333333333334e-09,2.2499999999999997e-11,0.000135,0.05,cload_2.0e-05_keq_5.62e+02_fVolum_5.4e-09_Dp_2.2e-11_dpart_1.4e-04_lcol_5.0e-02.h5
358,2e-05,562.341325190349,5.443333333333334e-09,2.2499999999999997e-11,7e-05,0.05,cload_2.0e-05_keq_5.62e+02_fVolum_5.4e-09_Dp_2.2e-11_dpart_7.0e-05_lcol_5.0e-02.h5
359,2e-05,562.341325190349,5.443333333333334e-09,2.2499999999999997e-11,5e-06,0.05,cload_2.0e-05_keq_5.62e+02_fVolum_5.4e-09_Dp_2.2e-11_dpart_5.0e-06_lcol_5.0e-02.h5
360,2e-05,421.6965034285823,5.443333333333334e-09,2.2499999999999997e-11,0.0002,0.05,cload_2.0e-05_keq_4.22e+02_fVolum_5.4e-09_Dp_2.2e-11_dpart_2.0e-04_lcol_5.0e-02.h5
361,2e-05,421.6965034285823,5.443333333333334e-09,2.2499999999999997e-11,0.000135,0.05,cload_2.0e-05_keq_4.22e+02_fVolum_5.4e-09_Dp_2.2e-11_dpart_1.4e-04_lcol_5.0e-02.h5
362,2e-05,421.6965034285823,5.443333333333334e-09,2.2499999999999997e-11,7e-05,0.05,cload_2.0e-05_keq_4.22e+02_fVolum_5.4e-09_Dp_2.2e-11_dpart_7.0e-05_lcol_5.0e-02.h5
363,2e-05,421.6965034285823,5.443333333333334e-09,2.2499999999999997e-11,5e-06,0.05,cload_2.0e-05_keq_4.22e+02_fVolum_5.4e-09_Dp_2.2e-11_dpart_5.0e-06_lcol_5.0e-02.h5
364,2e-05,316.22776601683796,5.443333333333334e-09,2.2499999999999997e-11,0.0002,0.05,cload_2.0e-05_keq_3.16e+02_fVolum_5.4e-09_Dp_2.2e-11_dpart_2.0e-04_lcol_5.0e-02.h5
365,2e-05,316.22776601683796,5.443333333333334e-09,2.2499999999999997e-11,0.000135,0.05,cload_2.0e-05_keq_3.16e+02_fVolum_5.4e-09_Dp_2.2e-11_dpart_1.4e-04_lcol_5.0e-02.h5
366,2e-05,316.22776601683796,5.443333333333334e-09,2.2499999999999997e-11,7e-05,0.05,cload_2.0e-05_keq_3.16e+02_fVolum_5.4e-09_Dp_2.2e-11_dpart_7.0e-05_lcol_5.0e-02.h5
367,2e-05,316.22776601683796,5.443333333333334e-09,2.2499999999999997e-11,5e-06,0.05,cload_2.0e-05_keq_3.16e+02_fVolum_5.4e-09_Dp_2.2e-11_dpart_5.0e-06_lcol_5.0e-02.h5
368,2e-05,237.13737056616552,5.443333333333334e-09,2.2499999999999997e-11,0.0002,0.05,cload_2.0e-05_keq_2.37e+02_fVolum_5.4e-09_Dp_2.2e-11_dpart_2.0e-04_lcol_5.0e-02.h5
369,2e-05,237.13737056616552,5.443333333333334e-09,2.2499999999999997e-11,0.000135,0.05,cload_2.0e-05_keq_2.37e+02_fVolum_5.4e-09_Dp_2.2e-11_dpart_1.4e-04_lcol_5.0e-02.h5
370,2e-05,237.13737056616552,5.443333333333334e-09,2.2499999999999997e-11,7e-05,0.05,cload_2.0e-05_keq_2.37e+02_fVolum_5.4e-09_Dp_2.2e-11_dpart_7.0e-05_lcol_5.0e-02.h5
371,2e-05,237.13737056616552,5.443333333333334e-09,2.2499999999999997e-11,5e-06,0.05,cload_2.0e-05_keq_2.37e+02_fVolum_5.4e-09_Dp_2.2e-11_dpart_5.0e-06_lcol_5.0e-02.h5
372,2e-05,1778.2794100389228,8.165e-09,2.2499999999999997e-11,0.0002,0.2,cload_2.0e-05_keq_1.78e+03_fVolum_8.2e-09_Dp_2.2e-11_dpart_2.0e-04_lcol_2.0e-01.h5
373,2e-05,1778.2794100389228,8.165e-09,2.2499999999999997e-11,0.000135,0.2,cload_2.0e-05_keq_1.78e+03_fVolum_8.2e-09_Dp_2.2e-11_dpart_1.4e-04_lcol_2.0e-01.h5
374,2e-05,1778.2794100389228,8.165e-09,2.2499999999999997e-11,7e-05,0.2,cload_2.0e-05_keq_1.78e+03_fVolum_8.2e-09_Dp_2.2e-11_dpart_7.0e-05_lcol_2.0e-01.h5
375,2e-05,1778.2794100389228,8.165e-09,2.2499999999999997e-11,5e-06,0.2,cload_2.0e-05_keq_1.78e+03_fVolum_8.2e-09_Dp_2.2e-11_dpart_5.0e-06_lcol_2.0e-01.h5
376,2e-05,1333.521432163324,8.165e-09,2.2499999999999997e-11,0.0002,0.2,cload_2.0e-05_keq_1.33e+03_fVolum_8.2e-09_Dp_2.2e-11_dpart_2.0e-04_lcol_2.0e-01.h5
377,2e-05,1333.521432163324,8.165e-09,2.2499999999999997e-11,0.000135,0.2,cload_2.0e-05_keq_1.33e+03_fVolum_8.2e-09_Dp_2.2e-11_dpart_1.4e-04_lcol_2.0e-01.h5
378,2e-05,1333.521432163324,8.165e-09,2.2499999999999997e-11,7e-05,0.2,cload_2.0e-05_keq_1.33e+03_fVolum_8.2e-09_Dp_2.2e-11_dpart_7.0e-05_lcol_2.0e-01.h5
379,2e-05,1333.521432163324,8.165e-09,2.2499999999999997e-11,5e-06,0.2,cload_2.0e-05_keq_1.33e+03_fVolum_8.2e-09_Dp_2.2e-11_dpart_5.0e-06_lcol_2.0e-01.h5
380,2e-05,1000.0,8.165e-09,2.2499999999999997e-11,0.0002,0.2,cload_2.0e-05_keq_1.00e+03_fVolum_8.2e-09_Dp_2.2e-11_dpart_2.0e-04_lcol_2.0e-01.h5
381,2e-05,1000.0,8.165e-09,2.2499999999999997e-11,0.000135,0.2,cload_2.0e-05_keq_1.00e+03_fVolum_8.2e-09_Dp_2.2e-11_dpart_1.4e-04_lcol_2.0e-01.h5
382,2e-05,1000.0,8.165e-09,2.2499999999999997e-11,7e-05,0.2,cload_2.0e-05_keq_1.00e+03_fVolum_8.2e-09_Dp_2.2e-11_dpart_7.0e-05_lcol_2.0e-01.h5
383,2e-05,1000.0,8.165e-09,2.2499999999999997e-11,5e-06,0.2,cload_2.0e-05_keq_1.00e+03_fVolum_8.2e-09_Dp_2.2e-11_dpart_5.0e-06_lcol_2.0e-01.h5
